B57|Sicilian|Sozin, not Scheveningen|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bc4 
B57|Sicilian|Magnus Smith trap|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bc4 g6 Nxc6 bxc6 e5 
B57|Sicilian|Sozin, Benko variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bc4 Qb6 
B58|Sicilian|classical|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 
B58|Sicilian|Boleslavsky variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 e5 
B58|Sicilian|Boleslavsky, Louma variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 e5 Nxc6 
B59|Sicilian|Boleslavsky variation, 7.Nb3|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 e5 Nb3 
B60|Sicilian|Richter-Rauzer|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 
B60|Sicilian|Richter-Rauzer, Bondarevsky variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 g6 
B60|Sicilian|Richter-Rauzer, Larsen variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 Bd7 
B61|Sicilian|Richter-Rauzer, Larsen variation, 7.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 Bd7 Qd2 
B62|Sicilian|Richter-Rauzer, 6...e6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 
B62|Sicilian|Richter-Rauzer, Podvebrady variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Nb3 
B62|Sicilian|Richter-Rauzer, Margate (Alekhine) variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Bb5 
B62|Sicilian|Richter-Rauzer, Richter attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Nxc6 
B62|Sicilian|Richter-Rauzer, Keres variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd3 
B63|Sicilian|Richter-Rauzer, Rauzer attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 
B63|Sicilian|Richter-Rauzer, Rauzer attack, 7...Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 
B64|Sicilian|Richter-Rauzer, Rauzer attack, 7...Be7 defence, 9.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 
B64|Sicilian|Richter-Rauzer, Rauzer attack, Geller variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 e5 
B65|Sicilian|Richter-Rauzer, Rauzer attack, 7...Be7 defence, 9...Nxd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 Nxd4 
B65|Sicilian|Richter-Rauzer, Rauzer attack, 7...Be7 defence, 9...Nxd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 Nxd4 Qxd4 
B66|Sicilian|Richter-Rauzer, Rauzer attack, 7...a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 a6 
B67|Sicilian|Richter-Rauzer, Rauzer attack, 7...a6 defence, 8...Bd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 a6 O-O-O Bd7 
B68|Sicilian|Richter-Rauzer, Rauzer attack, 7...a6 defence, 9...Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 a6 O-O-O Bd7 f4 Be7 
B69|Sicilian|Richter-Rauzer, Rauzer attack, 7...a6 defence, 11.Bxf6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 a6 O-O-O Bd7 f4 Be7 Nf3 b5 Bxf6 
B70|Sicilian|dragon variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 
B71|Sicilian|dragon, Levenfish variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 f4 
B71|Sicilian|dragon, Levenfish; Flohr variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 f4 Nbd7 
B72|Sicilian|dragon, 6.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 
B72|Sicilian|dragon, classical attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 
B72|Sicilian|dragon, classical, Amsterdam variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 Qd2 
B72|Sicilian|dragon, classical, Grigoriev variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 Qd2 O-O O-O-O 
B72|Sicilian|dragon, classical, Nottingham variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 Nb3 
B73|Sicilian|dragon, classical, 8.O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O 
B73|Sicilian|dragon, classical, Zollner gambit|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O f4 Qb6 e5 
B73|Sicilian|dragon, classical, Richter variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Qd2 
B74|Sicilian|dragon, classical, 9.Nb3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 
B74|Sicilian|dragon, classical, Stockholm attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 Be6 f4 Na5 f5 Bc4 Nxa5 Bxe2 Qxe2 Qxa5 g4 
B74|Sicilian|dragon, classical, Spielmann variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 Be6 f4 Na5 f5 Bc4 Bd3 
B74|Sicilian|dragon, classical, Bernard defence|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 Be6 f4 Na5 f5 Bc4 Bd3 Bxd3 cxd3 d5 
B74|Sicilian|dragon, classical, Reti-Tartakower variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 Be6 f4 Qc8 
B74|Sicilian|dragon, classical, Alekhine variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Be2 Nc6 O-O O-O Nb3 a5 
B75|Sicilian|dragon, Yugoslav attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 
B76|Sicilian|dragon, Yugoslav attack, 7...O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O 
B76|Sicilian|dragon, Yugoslav attack, Rauser variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O 
B77|Sicilian|dragon, Yugoslav attack, 9.Bc4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 
B77|Sicilian|dragon, Yugoslav attack, Byrne variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 a5 
B77|Sicilian|dragon, Yugoslav attack, 9...Bd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 
B78|Sicilian|dragon, Yugoslav attack, 10.O-O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O 
B79|Sicilian|dragon, Yugoslav attack, 12.h4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 
B80|Sicilian|Scheveningen variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 
B80|Sicilian|Scheveningen, English variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 Qd2 
B80|Sicilian|Scheveningen, Vitolins variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bb5+ 
B80|Sicilian|Scheveningen, fianchetto variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 
B81|Sicilian|Scheveningen, Keres attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 
B82|Sicilian|Scheveningen, 6.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 
B82|Sicilian|Scheveningen, Tal variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Be7 Qf3 
B83|Sicilian|Scheveningen, 6.Be2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 
B83|Sicilian|modern Scheveningen|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Nc6 
B83|Sicilian|modern Scheveningen, main line|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Nc6 O-O Be7 Be3 O-O f4 
B83|Sicilian|modern Scheveningen, main line with Nb3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Nc6 O-O Be7 Be3 O-O f4 Bd7 Nb3 
B84|Sicilian|Scheveningen (Paulsen), classical variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 
B84|Sicilian|Scheveningen, classical, Nd7 system|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Nbd7 
B84|Sicilian|Scheveningen (Paulsen), classical variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Qc7 
B85|Sicilian|Scheveningen, classical variation with ...Qc7 and ...Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Qc7 f4 Nc6 
B85|Sicilian|Scheveningen, classical, Maroczy system|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Qc7 f4 Nc6 Kh1 Be7 a4 
B85|Sicilian|Scheveningen, classical|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Qc7 f4 Nc6 Be3 
B85|Sicilian|Scheveningen, classical main line|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 a6 O-O Qc7 f4 Nc6 Be3 Be7 Qe1 O-O 
B86|Sicilian|Sozin attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 
B87|Sicilian|Sozin with ...a6 and ...b5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 a6 Bb3 b5 
B88|Sicilian|Sozin, Leonhardt variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 Nc6 
B88|Sicilian|Sozin, Fischer variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 Nc6 Bb3 Be7 Be3 O-O f4 
B89|Sicilian|Sozin, 7.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 Nc6 Be3 
B89|Sicilian|Velimirovic attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 Nc6 Be3 Be7 Qe2 
B90|Sicilian|Najdorf|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 
B90|Sicilian|Najdorf, Adams attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 h3 
B90|Sicilian|Najdorf, Lipnitzky attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 
B90|Sicilian|Najdorf, Byrne (English) attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 
B91|Sicilian|Najdorf, Zagreb (fianchetto) variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 g3 
B92|Sicilian|Najdorf, Opovcensky variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 
B93|Sicilian|Najdorf, 6.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 
B94|Sicilian|Najdorf, 6.Bg5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 
B94|Sicilian|Najdorf, Ivkov variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 Nbd7 Bc4 Qa5 Qd2 e6 O-O-O b5 Bb3 Bb7 Rhe1 Nc5 e5 
B95|Sicilian|Najdorf, 6...e6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 
B96|Sicilian|Najdorf, 7.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 
B96|Sicilian|Najdorf, Polugayevsky variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 b5 
B96|Sicilian|Najdorf, Polugayevsky, Simagin variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 b5 e5 dxe5 fxe5 Qc7 Qe2 
B97|Sicilian|Najdorf, 7...Qb6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Qb6 
B97|Sicilian|Najdorf, Poisoned pawn variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Qb6 Qd2 Qxb2 Rb1 Qa3 
B98|Sicilian|Najdorf, 7...Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 
B98|Sicilian|Najdorf, Browne variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 h6 Bh4 Qc7 
B98|Sicilian|Najdorf, Goteborg (Argentine) variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 h6 Bh4 g5 
B98|Sicilian|Najdorf variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 Qc7 
B99|Sicilian|Najdorf, 7...Be7 main line|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 Qc7 O-O-O Nbd7 
C00|French defence||e4 e6 
C00|French defence, Steiner variation||e4 e6 c4 
C00|French|Reti (Spielmann) variation|e4 e6 b3 
C00|French|Steinitz attack|e4 e6 e5 
C00|French|Labourdonnais variation|e4 e6 f4 
C00|French defence||e4 e6 Nf3 
C00|French|Wing gambit|e4 e6 Nf3 d5 e5 c5 b4 
C00|French defence||e4 e6 Nc3 
C00|French|Pelikan variation|e4 e6 Nc3 d5 f4 
C00|French|Two knights variation|e4 e6 Nc3 d5 Nf3 
C00|French|Chigorin variation|e4 e6 Qe2 
C00|French|King's Indian attack|e4 e6 d3 
C00|French|Reversed Philidor formation|e4 e6 d3 d5 Nd2 Nf6 Ngf3 Nc6 Be2 
C00|French defence||e4 e6 d4 
C00|Lengfellner system||e4 e6 d4 d6 
C00|St. George defence||e4 e6 d4 a6 
C00|French defence||e4 e6 d4 d5 
C00|French|Schlechter variation|e4 e6 d4 d5 Bd3 
C00|French|Alapin variation|e4 e6 d4 d5 Be3 
C01|French|exchange variation|e4 e6 d4 d5 exd5 
C01|French|exchange, Svenonius variation|e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Bg5 
C01|French|exchange, Bogolyubov variation|e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Bg5 Nc6 
C02|French|advance variation|e4 e6 d4 d5 e5 
C02|French|advance, Steinitz variation|e4 e6 d4 d5 e5 c5 dxc5 
C02|French|advance, Nimzovich variation|e4 e6 d4 d5 e5 c5 Qg4 
C02|French|advance, Nimzovich system|e4 e6 d4 d5 e5 c5 Nf3 
C02|French|advance variation|e4 e6 d4 d5 e5 c5 c3 
C02|French|advance, Wade variation|e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Bd7 
C02|French|advance variation|e4 e6 d4 d5 e5 c5 c3 Nc6 
C02|French|advance, Paulsen attack|e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 
C02|French|advance, Milner-Barry gambit|e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Bd3 
C02|French|advance, Euwe variation|e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7 
C03|French|Tarrasch|e4 e6 d4 d5 Nd2 
C03|French|Tarrasch, Haberditz variation|e4 e6 d4 d5 Nd2 f5 
C03|French|Tarrasch, Guimard variation|e4 e6 d4 d5 Nd2 Nc6 
C04|French|Tarrasch, Guimard main line|e4 e6 d4 d5 Nd2 Nc6 Ngf3 Nf6 
C05|French|Tarrasch, closed variation|e4 e6 d4 d5 Nd2 Nf6 
C05|French|Tarrasch, Botvinnik variation|e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 b6 
C05|French|Tarrasch, closed variation|e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 
C06|French|Tarrasch, closed variation, main line|e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 cxd4 cxd4 
C06|French|Tarrasch, Leningrad variation|e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 cxd4 cxd4 Nb6 
C07|French|Tarrasch, open variation|e4 e6 d4 d5 Nd2 c5 
C07|French|Tarrasch, Eliskases variation|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd8 
C08|French|Tarrasch, open, 4.ed ed|e4 e6 d4 d5 Nd2 c5 exd5 exd5 
C09|French|Tarrasch, open variation, main line|e4 e6 d4 d5 Nd2 c5 exd5 exd5 Ngf3 Nc6 
C10|French|Paulsen variation|e4 e6 d4 d5 Nc3 
C10|French|Marshall variation|e4 e6 d4 d5 Nc3 c5 
C10|French|Rubinstein variation|e4 e6 d4 d5 Nc3 dxe4 
C10|French|Fort Knox variation|e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 
C10|French|Rubinstein variation|e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 
C10|French|Rubinstein, Capablanca line|e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 Nxf6+ Nxf6 Ne5 
C10|French|Frere (Becker) variation|e4 e6 d4 d5 Nc3 dxe4 Nxe4 Qd5 
C11|French defence||e4 e6 d4 d5 Nc3 Nf6 
C11|French|Swiss variation|e4 e6 d4 d5 Nc3 Nf6 Bd3 
C11|French|Henneberger variation|e4 e6 d4 d5 Nc3 Nf6 Be3 
C11|French|Steinitz variation|e4 e6 d4 d5 Nc3 Nf6 e5 
C11|French|Steinitz, Bradford attack|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 dxc5 Bxc5 Qg4 
C11|French|Steinitz variation|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 dxc5 Nc6 
C11|French|Steinitz, Brodsky-Jones variation|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 dxc5 Nc6 a3 Bxc5 Qg4 O-O Nf3 f6 
C11|French|Steinitz variation|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 
C11|French|Steinitz, Boleslavsky variation|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 
C11|French|Steinitz, Gledhill attack|e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 Qg4 
C11|French|Burn variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 dxe4 
C12|French|MacCutcheon variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 
C12|French|MacCutcheon, Bogolyubov variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 exd5 Qxd5 Bxf6 gxf6 Qd2 Qa5 
C12|French|MacCutcheon, advance variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 
C12|French|MacCutcheon, Chigorin variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 exf6 
C12|French|MacCutcheon, Grigoriev variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 exf6 hxg5 fxg7 Rg8 h4 gxh4 Qg4 
C12|French|MacCutcheon, Bernstein variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bh4 
C12|French|MacCutcheon, Janowski variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Be3 
C12|French|MacCutcheon, Dr. Olland (Dutch) variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bc1 
C12|French|MacCutcheon, Tartakower variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bd2 Nfd7 
C12|French|MacCutcheon, Lasker variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bd2 Bxc3 
C12|French|MacCutcheon, Duras variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bd2 Bxc3 bxc3 Ne4 Qg4 Kf8 Bc1 
C12|French|MacCutcheon, Lasker variation, 8...g6|e4 e6 d4 d5 Nc3 Nf6 Bg5 Bb4 e5 h6 Bd2 Bxc3 bxc3 Ne4 Qg4 g6 
C13|French|classical|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 
C13|French|classical, Anderssen variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 Bxf6 
C13|French|classical, Anderssen-Richter variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 Bxf6 Bxf6 e5 Be7 Qg4 
C13|French|classical, Vistaneckis (Nimzovich) variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Ng8 
C13|French|classical, Frankfurt variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Ng8 Be3 b6 
C13|French|classical, Tartakower variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Ne4 
C13|French|Albin-Alekhine-Chatard attack|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 
C13|French|Albin-Alekhine-Chatard attack, Maroczy variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 a6 
C13|French|Albin-Alekhine-Chatard attack, Breyer variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 c5 
C13|French|Albin-Alekhine-Chatard attack, Teichmann variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 f6 
C13|French|Albin-Alekhine-Chatard attack, Spielmann variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 O-O 
C14|French|classical variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 
C14|French|classical, Tarrasch variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Bd3 
C14|French|classical, Rubinstein variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Qd2 
C14|French|classical, Alapin variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Nb5 
C14|French|classical, Pollock variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Qg4 
C14|French|classical, Steinitz variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 f4 
C14|French|classical, Stahlberg variation|e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 f4 O-O Nf3 c5 Qd2 Nc6 O-O-O c4 
C15|French|Winawer (Nimzovich) variation|e4 e6 d4 d5 Nc3 Bb4 
C15|French|Winawer, Kondratiyev variation|e4 e6 d4 d5 Nc3 Bb4 Bd3 c5 exd5 Qxd5 Bd2 
C15|French|Winawer, fingerslip variation|e4 e6 d4 d5 Nc3 Bb4 Bd2 
C15|French|Winawer, Alekhine (Maroczy) gambit|e4 e6 d4 d5 Nc3 Bb4 Ne2 
C15|French|Winawer, Alekhine gambit, Alatortsev variation|e4 e6 d4 d5 Nc3 Bb4 Ne2 dxe4 a3 Be7 Nxe4 Nf6 N2g3 O-O Be2 Nc6 
C15|French|Winawer, Alekhine gambit|e4 e6 d4 d5 Nc3 Bb4 Ne2 dxe4 a3 Bxc3+ 
C15|French|Winawer, Alekhine gambit, Kan variation|e4 e6 d4 d5 Nc3 Bb4 Ne2 dxe4 a3 Bxc3+ Nxc3 Nc6 
C16|French|Winawer, advance variation|e4 e6 d4 d5 Nc3 Bb4 e5 
C16|French|Winawer, Petrosian variation|e4 e6 d4 d5 Nc3 Bb4 e5 Qd7 
C17|French|Winawer, advance variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 
C17|French|Winawer, advance, Bogolyubov variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 Bd2 
C17|French|Winawer, advance, Russian variation|e4 e6 d4 d5 Nc3 Bb4 e5 c5 Qg4 
